conversation_id_str,created_at,favorite_count,full_text,id_str,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,hashtags,mentions,clean_text,label
1.9425673167948104e+18,Tue Jul 08 12:51:54 +0000 2025,0.0,Program MBG Tingkatkan Gizi Para Generasi Penerus #MakanBergiziGratis #GenerasiSehat #IndonesiaMaju https://t.co/PPeKLVntJ0,1.9425673167948104e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1942567316794810701,1.5271434828378604e+18,"makanbergizigratis, generasisehat, indonesiamaju",kosong,program makan bergizi gratis tingkatkan gizi para generasi penerus,positive
1.896905106014265e+18,Tue Mar 04 12:46:34 +0000 2025,2.0,Badan Gizi Nasional (BGN) menargetkan peningkatan jumlah penerima program Makan Bergizi Gratis(MBG) hingga 82 9 juta orang dari sebelumnya 3juta orang mulai September 2025. Seiring dengan percepatan tersebut kebutuhan anggaran juga akan melonjak menjadi Rp25 triliun per bulan. https://t.co/laJy3w6zNd,1.896905106014265e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1896905106014265417,180696019.0,kosong,kosong,badan gizi nasional menargetkan peningkatan jumlah penerima program makan bergizi gratis hingga 82 9 juta orang dari sebelumnya 3juta mulai september 2025 seiring dengan percepatan tersebut kebutuhan anggaran juga akan melonjak menjadi rp25 triliun per bulan,neutral
1.945860425578673e+18,Thu Jul 17 14:57:32 +0000 2025,0.0,MAKANAN BERGIZI GRATIS UNTUK SISWA SISWI PAPUA anak anak Papua menikmati makan bergizi gratis dengan gembira dan semangat demi tumbuh sehat dan kuat #mbg #siswapapua #pendidikanpapua #papuaindonesia #gurupapua #papuaadalahindonesia #fyp https://t.co/r9HUiW8Ui5,1.945860425578673e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1945860425578672598,1.9011249767634207e+18,"mbg, siswapapua, pendidikanpapua, papuaindonesia, gurupapua, papuaadalahindonesia, fyp",kosong,makanan bergizi gratis untuk siswa siswi papua anak menikmati makan dengan gembira dan semangat demi tumbuh sehat kuat,positive
1.922845892471608e+18,Thu May 15 20:05:46 +0000 2025,0.0,@blondfe Warga Jayapura pasti terbantu banget sama dapur MBG hasil kolaborasi Prabowo dan Badan Gizi Nasional,1.923107558715163e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1923107558715162830,1.7025941582031913e+18,kosong,blondfe,warga jayapura pasti terbantu banget sama dapur makan bergizi gratis hasil kolaborasi prabowo dan badan gizi nasional,positive
1.9501056107095905e+18,Tue Jul 29 08:06:23 +0000 2025,0.0,Diduga Tertipu Program Makan Bergizi Gratis Catut Nama Jokowi Puluhan Warga Solo Raya Lapor ke Polisi https://t.co/WDMkzub6JZ,1.9501056107095905e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1950105610709590329,8.883180069792522e+17,kosong,kosong,diduga tertipu program makan bergizi gratis catut nama jokowi puluhan warga solo raya lapor ke polisi,negative
1.9403260642425324e+18,Wed Jul 02 08:25:57 +0000 2025,0.0,Rabu 2 Juli 2025 Kepala Seksi Intelijen Bapak Roi B. Tambunan S.H. M.H. menghadiri Rapat Koordinasi terkait dukungan pelaksanaan program Makan Bergizi Gratis (MBG) di seluruh Indonesia yang diselenggarakan oleh Kejaksaan Agung secara daring melalui Zoom Meetings. https://t.co/SI4RZAVLLW,1.9403260642425324e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1940326064242532392,1.225630177612288e+18,kosong,kosong,rabu 2 juli 2025 kepala seksi intelijen bapak roi tambunan menghadiri rapat koordinasi terkait dukungan pelaksanaan program makan bergizi gratis di seluruh indonesia yang diselenggarakan oleh kejaksaan agung secara daring melalui zoom meetings,neutral
1.9612131970815795e+18,Thu Aug 28 23:43:58 +0000 2025,157.0,aku tuh merasa media tv udah dipegang seseorang makanya selama setahun ini cmn pengalihan isu debatin IJAZAH JOKOWI. gaada tuh debat politik IKN mangkrak debat politik MBG bikin keracunan debat ttg stand palestina dst,1.9612131970815795e+18,in,0.0,5.0,63.0,https://x.com/undefined/status/1961213197081579572,113012983.0,kosong,kosong,saya tuh merasa media tv sudah dipegang seseorang makanya selama setahun ini cmn pengalihan isu debatin ijazah jokowi tidak ada debat politik ibu kota nusantara mangkrak makan bergizi gratis bikin keracunan ttg stand palestina dst,negative
1.8954675658012024e+18,Sat Mar 01 10:50:23 +0000 2025,0.0,@hexagrap_id Program makan bergizi gratis kita nggak cuma jalan terus tapi juga dievaluasi tiap hari biar makin mantap,1.8957887013741573e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1895788701374157272,1.696820631831216e+18,kosong,hexagrap_id,program makan bergizi gratis kita tidak cuma jalan terus tapi juga dievaluasi tiap hari biar makin mantap,positive
1.911122643148751e+18,Sat Apr 12 18:21:59 +0000 2025,0.0,Program MBG menciptakan lapangan kerja di sektor pangan logistik dan pengelolaan makanan. Mari dukung program ini untuk ekonomi lokal #MakanBergiziGratis https://t.co/GBR87g7fdo,1.911122643148751e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1911122643148751151,1366085646.0,makanbergizigratis,kosong,program makan bergizi gratis menciptakan lapangan kerja di sektor pangan logistik dan pengelolaan makanan mari dukung ini untuk ekonomi lokal,positive
1.918670886582006e+18,Sat May 03 14:16:01 +0000 2025,2.0,Prabowo Gelar Rapat Perluasan Cakupan Makan Bergizi Gratis https://t.co/AH1UflBhxU,1.918670886582006e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1918670886582006007,231355136.0,kosong,kosong,prabowo gelar rapat perluasan cakupan makan bergizi gratis,neutral
1.9263359413014e+18,Sat May 24 17:54:12 +0000 2025,0.0,EHHH ANJIR UDAH NAPA PLISS BERENTIIN DULU TERUS EVALUASI MENYELURUH BUSETTTT. EH PRABOWO LO PENGEN SAMPE ADA ANAK MATI GARA2 MBG KAHHH????,1.9263359413014e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1926335941301400012,1.0124042491315118e+18,kosong,kosong,ehhh anjir sudah napa tolong berentiin dulu terus evaluasi menyeluruh busetttt eh prabowo kamu pengen sampe ada anak mati gara2 makan bergizi gratis kahhh,negative
1.91105247406216e+18,Sat Apr 12 13:43:10 +0000 2025,0.0,Dorong Akselerasi Aset Milik Pemprov Jateng Bakal Dimanfaatkan untuk Dapur MBG - #JatengGayeng https://t.co/Esngr3flgo https://t.co/clXsasHyoG,1.91105247406216e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1911052474062160099,8.39857283400024e+17,jatenggayeng,kosong,dorong akselerasi aset milik pemprov jateng bakal dimanfaatkan untuk dapur makan bergizi gratis,neutral
1.93825289144336e+18,Thu Jun 26 15:07:54 +0000 2025,0.0,Hasil Survei PRC: Masyarakat Tak Puas dengan Makan Bergizi Gratis. Program ini menyediakan makanan bergizi gratis bagi masyarakat Indonesia terutama anak-anak di sekolah. https://t.co/nXZYO7Kdqx https://t.co/2HzINRrkJ0,1.93825289144336e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1938252891443360055,1.8664780585822577e+18,kosong,kosong,hasil survei prc masyarakat tak puas dengan makan bergizi gratis program ini menyediakan makanan bagi indonesia terutama anak di sekolah,negative
1.92083833755372e+18,Fri May 09 13:48:41 +0000 2025,8.0,Menteri PANRB Rini Widyantini menghadiri Rapat Koordinasi Terbatas Tingkat Menteri di Kementerian Koordinator (Kemenko) Bidang Pangan. Rapat yang dipimpin oleh Menko Bidang Pangan Zulkifli Hasan ini membahas tata kelola penyelenggaraan program makan bergizi gratis (MBG). https://t.co/uVAjV2THsO,1.92083833755372e+18,in,0.0,0.0,1.0,https://x.com/undefined/status/1920838337553719323,1240689786.0,kosong,kosong,menteri panrb rini widyantini menghadiri rapat koordinasi terbatas tingkat di kementerian koordinator kemenko bidang pangan yang dipimpin oleh menko zulkifli hasan ini membahas tata kelola penyelenggaraan program makan bergizi gratis,neutral
1.963247417685332e+18,Wed Sep 03 14:27:14 +0000 2025,0.0,Bocah pilah pilih makanan dikasih mbg apa ga muntah itu https://t.co/308xYN7X9o,1.963247417685332e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1963247417685332011,2280218659.0,kosong,kosong,bocah pilah pilih makanan dikasih makan bergizi gratis apa tidak muntah itu,negative
1.924002160062416e+18,Sun May 18 07:20:35 +0000 2025,1.0,Program MBG membawa dampak Positif untuk anak2 terutama dalam belajar di sekolah anak2 jd lebih fokus dan semangat sehingga bisa raih prestasi hebat di masa depan terus Lanjutkan MBG karena dengan MBG hadirkan #GiziBaikUntukIndonesiaHebat H-10 #TelkomselDigilandRun2025 Lilipaly https://t.co/fXNF2yppoy,1.924002160062416e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1924002160062415279,1.398495487477502e+18,"gizibaikuntukindonesiahebat, telkomseldigilandrun2025",kosong,program makan bergizi gratis membawa dampak positif untuk anak2 terutama dalam belajar di sekolah jadi lebih fokus dan semangat sehingga bisa raih prestasi hebat masa depan terus lanjutkan karena dengan hadirkan 10 lilipaly,positive
1.8956689426283604e+18,Sat Mar 01 02:54:30 +0000 2025,2.0,Kasihan Badan Gizi Nasional jadi bumper program pencitraan ini. Sejak awal sdh diprediksi akan terlalu banyak polemik &amp; kendala tapi dipaksakan. Mensejahterakan rakyat mmg kewajiban. Tapi banyak cara yg lebih efektif dg anggaran yg sama. Prabowo mirip dg JKW narsis &amp; egosentris. https://t.co/ier5Nsodad,1.8956689426283604e+18,in,0.0,2.0,3.0,https://x.com/undefined/status/1895668942628360464,1.3010529798526198e+18,kosong,kosong,kasihan badan gizi nasional jadi bumper program pencitraan ini sejak awal sudah diprediksi akan terlalu banyak polemik dan kendala tapi dipaksakan mensejahterakan rakyat mmg kewajiban cara yg lebih efektif dg anggaran sama prabowo mirip jkw narsis egosentris,negative
1.962303885969937e+18,Sun Aug 31 23:57:58 +0000 2025,0.0,Makan Bergizi Gratis Papua memberikan manfaat untuk memnuhi gizi nasional https://t.co/1qRAcaCw7I,1.962303885969937e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1962303885969936876,4573630957.0,kosong,kosong,makan bergizi gratis papua memberikan manfaat untuk memnuhi gizi nasional,positive
1.8947020198999985e+18,Wed Feb 26 10:52:18 +0000 2025,53.0,MBG ada belatungnya ️ MBG basi ️ Siswa keracunan MBG ️ Kata kepala Badan Gizi Nasional Bulan Ramadhan MBG tetap diberikan....kan bangsat https://t.co/qMsenrIpKB,1.8947020198999985e+18,in,4.0,1.0,23.0,https://x.com/undefined/status/1894702019899998270,9.292875582818304e+17,kosong,kosong,makan bergizi gratis ada belatungnya basi siswa keracunan kata kepala badan gizi nasional bulan ramadhan tetap diberikan kan bangsat,negative
1.882613368676295e+18,Fri Jan 24 12:13:43 +0000 2025,0.0,@txtfromjogja Akeh anggaran saiki dipotong danais yo dipotong dialihken neng program makan bergizi gratis sing sabar lur,1.8827637121149425e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1882763712114942121,1.2772998950077358e+18,kosong,txtfromjogja,akeh anggaran saiki dipotong danais yo dialihken neng program makan bergizi gratis sing sabar lur,negative
1.9589121983250104e+18,Fri Aug 22 15:20:37 +0000 2025,0.0,Personil Polsek Muara Batang Gadis melaksanakan Pengecekan titik Hotspot Lancang Kuning di wilkum Polsek Muara Batang Gadis sebagai tindak lanjut Penanganan Karhutla. (22/08/2025) https://t.co/i1uMynxCGP,1.9589121983250104e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1958912198325010443,1.909125492818731e+18,kosong,kosong,personil polsek muara batang gadis melaksanakan pengecekan titik hotspot lancang kuning di wilkum sebagai tindak lanjut penanganan karhutla 22 08 2025,neutral
1.9087452387490772e+18,Sun Apr 06 14:21:30 +0000 2025,1.0,@desmondwira Meanwhile Indo sangbrut makan bergizi gratis sampe orgasme,1.9088877951266616e+18,in,0.0,2.0,0.0,https://x.com/undefined/status/1908887795126661579,371145189.0,kosong,desmondwira,meanwhile indo sangbrut makan bergizi gratis sampe orgasme,negative
1.919856408738079e+18,Tue May 06 20:46:51 +0000 2025,0.0,bjir nunukan pantes si nobi misuh2 mulu tiap disuruh mam mbg wowo,1.919856408738079e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1919856408738078989,1.0148071224779244e+18,kosong,kosong,bjir nunukan pantes si nobi misuh2 mulu tiap disuruh mam makan bergizi gratis prabowo,negative
1.886182288268112e+18,Sun Feb 02 22:37:56 +0000 2025,5.0,Dalam acara peletakan batu pertama pembangunan SPPG di Kabupaten Serang Banten Minggu (2/2/2025) Mendes menegaskan bahwa dana desa dapat dimanfaatkan untuk program ini sesuai Permendesa Nomor 2 Tahun 2024.,1.8861822926260595e+18,in,0.0,2.0,1.0,https://x.com/undefined/status/1886182292626059626,802380540.0,kosong,kosong,dalam acara peletakan batu pertama pembangunan sekolah penyelenggara program gizi di kabupaten serang banten minggu 2/2 2025 mendes menegaskan bahwa dana desa dapat dimanfaatkan untuk ini sesuai permendesa nomor 2 tahun 2024,neutral
1.882734012252476e+18,Fri Jan 24 10:15:42 +0000 2025,3.0,CERITA ABDUR ARSYAD : ZAKAT (BUKAN) UNTUK MAKAN BERGIZI GRATIS https://t.co/WMEHSh6lVP https://t.co/moGKaGez3M,1.882734012252476e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1882734012252475734,1.7220146067120947e+18,kosong,kosong,cerita abdur arsyad zakat bukan untuk makan bergizi gratis,neutral
1.9083108253178929e+18,Sun Apr 06 14:23:45 +0000 2025,0.0,@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @gtobing2903 @jatmiko99604253 Apapun masalahnya solusinya Makan Bergizi Gratis.. ok gas.. ok gas..,1.9088883603217288e+18,in,0.0,2.0,0.0,https://x.com/undefined/status/1908888360321728655,1.4416745087592735e+18,kosong,"ndons_back, prabowo, are_inismyname, florieliciouss, bangsaygsujud, 99propaganda, kimberley_ps08, irawanrommi, darekarendy, gtobing2903, jatmiko99604253",apapun masalahnya solusinya makan bergizi gratis ok gas,neutral
1.8850683844901847e+18,Thu Jan 30 22:15:53 +0000 2025,0.0,@IndonesiaJadi Siap bikin masa depan lebih terang dengan dukungan program makan bergizi gratis yuk,1.885089578115359e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1885089578115358897,1.687303845746262e+18,kosong,indonesiajadi,siap bikin masa depan lebih terang dengan dukungan program makan bergizi gratis yuk,positive
1.9577110910283607e+18,Tue Aug 19 07:47:51 +0000 2025,0.0,Polres Payakumbuh Ikuti Pelatihan Keamanan Pangan Siap Saji Polres Payakumbuh melalui Satuan Pengelola Penyediaan Gizi (SPPG) MBG mengikuti Pelatihan Keamanan Pangan Siap Saji bagi Penjamah Pangan pada hari Selasa 19 Agustus 2025 pukul 10.00 WIB https://t.co/jFkTZw3jH2,1.9577110910283607e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1957711091028361217,1.227127148726481e+18,kosong,kosong,polres payakumbuh ikuti pelatihan keamanan pangan siap saji melalui satuan pengelola penyediaan gizi sekolah penyelenggara program makan bergizi gratis mengikuti bagi penjamah pada hari selasa 19 agustus 2025 pukul 10.00 wib,neutral
1.887195429164753e+18,Wed Feb 05 17:43:47 +0000 2025,0.0,Makan Bergizi Gratis (MBG) ternyata berpotensi bisa membuat bergizi banyak perantara (mediator) karena kelemahan manajemen pemerintah hingga mengurangi gizi siswa di samping anggaran yang terbatas.,1.887195429164753e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1887195429164753229,1.6646024874695148e+18,kosong,kosong,makan bergizi gratis ternyata berpotensi bisa membuat banyak perantara mediator karena kelemahan manajemen pemerintah hingga mengurangi gizi siswa di samping anggaran yang terbatas,negative
1.9676368189476088e+18,Mon Sep 15 23:20:53 +0000 2025,29.0,@zanatul_91 @anakodok2009 1) Tidak disinggung Anggaran Pendidikan di RAPBN 2026 yg DIPOTONG Rp233 6T utk MBG? 2) Seharusnya 2 Menteri - MendikDasmen &amp; Mendiktisaintek ber-sama2 perjuangkan Anggaran Pendidikan agar TIDAK DIPOTONG demi MBG.,1.9677303711661875e+18,in,0.0,3.0,6.0,https://x.com/undefined/status/1967730371166187582,1.626014171497386e+18,kosong,"zanatul_91, anakodok2009",1 tidak disinggung anggaran pendidikan di rapbn 2026 yg dipotong rp233 6t utk makan bergizi gratis 2 seharusnya menteri mendikdasmen dan mendiktisaintek ber sama2 perjuangkan agar demi,negative
1.9317225238904013e+18,Sun Jun 08 14:38:34 +0000 2025,0.0,MBG menjadi upaya nyata pemerintah dalam meningkatkan kesehatan anak-anak di seluruh negeri #GiziAnak #SehatBersama #MBGUntukBangsa https://t.co/TNdTJrbVYL,1.9317225238904013e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1931722523890401440,1.5627471410719908e+18,"gizianak, sehatbersama, mbguntukbangsa",kosong,makan bergizi gratis menjadi upaya nyata pemerintah dalam meningkatkan kesehatan anak di seluruh negeri,positive
1.879143959722959e+18,Wed Jan 15 16:25:21 +0000 2025,1.0,@zidaisme @andikamalreza Bahahaha Muhammadiyah gak pernah usul dana infak dan sedekah untuk bantuan program makan bergizi gratis. Tolol tolol,1.8795655469094835e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1879565546909483265,144778491.0,kosong,"zidaisme, andikamalreza",bahahaha muhammadiyah tidak pernah usul dana infak dan sedekah untuk bantuan program makan bergizi gratis tolol,negative
1.946922039518036e+18,Sun Jul 20 13:16:00 +0000 2025,3.0,-rek minta pendapat okey ga ya klo jadi relawan sppg. Makasi Blm nya ojok salty pliss,1.946922039518036e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1946922039518036055,1.152437175587242e+18,kosong,kosong,rek minta pendapat okey tidak ya klo jadi relawan sekolah penyelenggara program gizi makasi belum nya ojok salty tolong,neutral
1.900134866408399e+18,Thu Mar 13 10:40:29 +0000 2025,0.0,710 5 Miliar hingga 12 Maret 2025. Padahal belum semua sekolah menerapkan MBG. Contoh di NTT Mungkin baru 5 - 6 sekolah saja. https://t.co/3rjIzi6bPo,1.900134866408399e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1900134866408399056,604157201.0,kosong,kosong,710 5 miliar hingga 12 maret 2025 padahal belum semua sekolah menerapkan makan bergizi gratis contoh di ntt mungkin baru 6 saja,neutral
1.9394553750210767e+18,Sun Jun 29 22:46:09 +0000 2025,0.0,Masyarakat bisa berperan aktif kesempatan terbuka lewat MBG #MakanBergiziGratis https://t.co/MQuIpMSC93,1.9394553750210767e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1939455375021076764,1.6909435902504591e+18,makanbergizigratis,kosong,masyarakat bisa berperan aktif kesempatan terbuka lewat makan bergizi gratis,neutral
1.905520017707348e+18,Fri Mar 28 07:19:09 +0000 2025,10.0,Dana Zakat untuk mengatasi Kemiskinan dan Dana Haji untuk bangun IKN itu sangat tak beralasan. Lebih baik MBG yg dananya dari APBN tsb dihentikan dan dananya dapat digunakan untuk mengatasi kemiskinan https://t.co/mhOFIOh5TY,1.905520017707348e+18,in,0.0,0.0,8.0,https://x.com/undefined/status/1905520017707348331,7.98901988909908e+17,kosong,kosong,dana zakat untuk mengatasi kemiskinan dan haji bangun ibu kota nusantara itu sangat tak beralasan lebih baik makan bergizi gratis yg dananya dari apbn tsb dihentikan dapat digunakan,negative
1.934956546469106e+18,Tue Jun 17 12:49:25 +0000 2025,0.0,Stoplah pak MBG nya hapus aja itu badan gizi nasional ,1.934956546469106e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1934956546469105865,1.2750281122589164e+18,kosong,kosong,stoplah pak makan bergizi gratis nya hapus saja itu badan gizi nasional,negative
1.9719898077579428e+18,Sat Sep 27 17:26:22 +0000 2025,19.0,Indonesia juga mulai pada tinggi. Tapi cuma anak kota doang. Mudah-mudahan MBG bisa bantu ngga terlalu kontet.,1.9719898077579428e+18,in,3.0,2.0,6.0,https://x.com/undefined/status/1971989807757942818,185320244.0,kosong,kosong,indonesia juga mulai pada tinggi tapi cuma anak kota doang mudah mudahan makan bergizi gratis bisa bantu tidak terlalu kontet,neutral
1.9764307654886807e+18,Thu Oct 09 23:33:09 +0000 2025,1.0,Melalui MBG anak-anak tidak hanya tumbuh secara fisik tapi juga secara moral. Mereka belajar menghargai makanan tidak membuang-buang dan saling berbagi dengan teman yang lain. https://t.co/muvVrRAM5i,1.9764307654886807e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1976430765488681425,1.6760927812181074e+18,kosong,kosong,melalui makan bergizi gratis anak tidak hanya tumbuh secara fisik tapi juga moral mereka belajar menghargai makanan membuang buang dan saling berbagi dengan teman yang lain,positive
1.9035590734650289e+18,Sat Mar 22 21:27:04 +0000 2025,0.0,eyyyyy udah harusnya MBG bubar aja : sorry to hear that kawan semoga lekas dibayarkan gajinya,1.9035590734650289e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1903559073465028952,1.5268260650201047e+18,kosong,kosong,eyyyyy sudah harusnya makan bergizi gratis bubar saja sorry to hear that kawan semoga lekas dibayarkan gajinya,negative
1.964478662381884e+18,Sat Sep 06 23:59:46 +0000 2025,1.0, TOLOL ..ada yg sebatas kata2 ada yg berupa suatu perbuatan Belakangan kata ini sering kita dengar dan saksikan oleh para pejabat setingkat Mentri padahal program MBG presiden bertujuan biar anak indonesi jadi Cerdas tapi kenapa selevel Mentri turun ke kasta TOLOL,1.964478662381884e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1964478662381883705,1.040683594954367e+18,kosong,kosong,tolol ada yg sebatas kata2 berupa suatu perbuatan belakangan kata ini sering kita dengar dan saksikan oleh para pejabat setingkat mentri padahal program makan bergizi gratis presiden bertujuan biar anak indonesi jadi cerdas tapi kenapa selevel turun ke kasta,negative
1.8980306749696084e+18,Fri Mar 07 15:19:11 +0000 2025,0.0,Presiden Prabowo terima delapan pengusaha besar di Istana bahas program makan bergizi gratis infrastruktur dan investasi nasional. Simak diskusi strategisnya! https://t.co/sOpcKjG4ub,1.8980306749696084e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1898030674969608350,1.8675585235484265e+18,kosong,kosong,presiden prabowo terima delapan pengusaha besar di istana bahas program makan bergizi gratis infrastruktur dan investasi nasional simak diskusi strategisnya,neutral
1.9720617593402527e+18,Sat Sep 27 22:12:17 +0000 2025,0.0,Heran deh sama kasus MBG ini. Kalau emang basi kan yaudah malah justru ga dimakan kan. Tapi ini keracunan sampai bisa dialami oleh ribuan korban. Yang dimasak itu apa. Apakah ini kesengajaan?,1.9720617593402527e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1972061759340253439,1677918037.0,kosong,kosong,heran deh sama kasus makan bergizi gratis ini kalau memang basi kan yaudah malah justru tidak dimakan tapi keracunan sampai bisa dialami oleh ribuan korban yang dimasak itu apa apakah kesengajaan,negative
1.92403806975137e+18,Sun May 18 09:43:17 +0000 2025,0.0,Hentikanlah Pak Mudharatnya lebih banyak daripada manfaatnya. Apa susahnya jika ortu siswa yg diberi dana makan bergizi gratis? Anak2 akn bawa bekal sendiri. Guru sekolah &amp; pemerintah hanya mengawasi apakah bekalnya sesuai standar gizi atau tidak. Klu tdk hukum ortu siswa tsb!,1.92403806975137e+18,in,0.0,3.0,0.0,https://x.com/undefined/status/1924038069751370111,52528240.0,kosong,kosong,hentikanlah pak mudharatnya lebih banyak daripada manfaatnya apa susahnya jika ortu siswa yg diberi dana makan bergizi gratis anak2 akn bawa bekal sendiri guru sekolah dan pemerintah hanya mengawasi apakah bekalnya sesuai standar gizi atau tidak klu tdk hukum tsb,negative
1.9195428944841933e+18,Tue May 06 17:04:07 +0000 2025,0.0,@ARSIPAJA success rate = jumlah keracunan MBG dibagi total MBG yg diberikan aja udh salah. that's not MBG success rate. that's just safe delivery rate or food safety success rate.,1.9198003563322696e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1919800356332269612,1.6681780940359885e+18,kosong,arsipaja,success rate jumlah keracunan makan bergizi gratis dibagi total yg diberikan saja sudah salah that not just safe delivery or food safety,negative
1.891638315314717e+18,Mon Feb 17 23:58:13 +0000 2025,1145.0,Sekretaris Kepal Dinas Pendidikan di Nabire Papua Tengah melakukan aksi tidak terpuji dengan menendang seorang siswa yg mengikuti aksi tolak program mbg itu juga menendang nya pakai sepatu .. lho Gimana nih anak buah nya pak mentri @Abe_Mukti . Kok begini kelakuan nya https://t.co/053loDQlhN,1.891638315314717e+18,in,60.0,184.0,793.0,https://x.com/undefined/status/1891638315314716945,1.6375727142054216e+18,kosong,abe_mukti,sekretaris kepal dinas pendidikan di nabire papua tengah melakukan aksi tidak terpuji dengan menendang seorang siswa yg mengikuti tolak program makan bergizi gratis itu juga nya pakai sepatu lho gimana nih anak buah pak mentri kok begini kelakuan,negative
1.9370258803098056e+18,Mon Jun 23 05:52:12 +0000 2025,0.0,Kalo kuliah dapet MBG gak?,1.9370258803098056e+18,in,0.0,5.0,0.0,https://x.com/undefined/status/1937025880309805561,1.923001738099032e+18,kosong,kosong,kalo kuliah dapet makan bergizi gratis tidak,neutral
1.888240650031924e+18,Sat Feb 08 14:57:07 +0000 2025,2.0,Gila jg ya ini pemangkasan anggaran kementrian. Di satu sisi hepi karna pejabat sengsara tapi ternyata anggaran yg terpotong itu jg dari program2 dasar utk publik seperti pemeliharaan jalan. Mana alokasi anggaran yg terpotong cuma buat mbg pula..awkwkw Bgst,1.888240650031924e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1888240650031923531,307137685.0,kosong,kosong,gila jg ya ini pemangkasan anggaran kementrian di satu sisi hepi karena pejabat sengsara tapi ternyata yg terpotong itu dari program2 dasar utk publik seperti pemeliharaan jalan mana alokasi cuma buat makan bergizi gratis pula awkwkw bgst,negative
1.961153298226086e+18,Thu Aug 28 19:45:57 +0000 2025,73.0,Makan Bergizi Gratis Merupakan Investasi Jangka Panjang untuk SDM Unggul Menyongsong Indonesia Emas 2045 #MakanBergiziGratis https://t.co/Gb5t1vk6ID,1.961153298226086e+18,in,0.0,224.0,100.0,https://x.com/undefined/status/1961153298226085903,2377352785.0,makanbergizigratis,kosong,makan bergizi gratis merupakan investasi jangka panjang untuk sdm unggul menyongsong indonesia emas 2045,positive
1.963190415198438e+18,Wed Sep 03 10:40:43 +0000 2025,1.0,MBG ini program pembvnvhan pelan²? Anak orang dibikin sakit. Bergizi dari manaaaaaa? Allahu udah speechless lah ini. Gatau harus gimana ngadepin pemerenta Konoha kek gini.,1.963190415198438e+18,in,0.0,0.0,1.0,https://x.com/undefined/status/1963190415198437826,1.4720240713112945e+18,kosong,kosong,makan bergizi gratis ini program pembvnvhan pelan anak orang dibikin sakit dari manaaaaaa allahu sudah speechless lah gatau harus gimana ngadepin pemerenta konoha seperti begini,negative
1.90347905800618e+18,Sat Mar 22 16:09:07 +0000 2025,0.0,Kemarin ketemu SPPG juga cerita gini. Dia bilang dengan lugu namanya juga pengabdian. ,1.90347905800618e+18,in,0.0,1.0,1.0,https://x.com/undefined/status/1903479058006180059,416238114.0,kosong,kosong,kemarin ketemu sekolah penyelenggara program gizi juga cerita begini dia bilang dengan lugu namanya pengabdian,neutral
1.9567099727015288e+18,Sat Aug 16 13:29:46 +0000 2025,1.0,Makan Bergizi Gratis Bantu Wujudkan Indonesia Emas 2045. #MakanBergiziGratis #IndonesiaEmas2045 #GiziAnak #GenerasiUnggul https://t.co/rFsuVG6dod,1.9567099727015288e+18,in,0.0,4.0,0.0,https://x.com/undefined/status/1956709972701528545,1.5657113588802683e+18,"makanbergizigratis, indonesiaemas2045, gizianak, generasiunggul",kosong,makan bergizi gratis bantu wujudkan indonesia emas 2045,positive
